County,AQI_records_18,Good_18,Moderate_18,Unhealthy_sens_18,Unhealthy_18,Very_unhealthy_18,Hazardous_18,Max_AQI_18,90th_Percentile_AQI_18,Median_AQI_18,CO_18,NO2_18,O3_18,PM2.5_18,PM10_18,AQI_records_19,Good_19,Moderate_19,Unhealthy_sens_19,Unhealthy_19,Very_unhealthy_19,Hazardous_19,Max_AQI_19,90th_Percentile_AQI_19,Median_AQI_19,CO_19,NO2_19,O3_19,PM2.5_19,PM10_19
Mercer,365,305,58,2,0,0,0,111,58,38,0,6,248,111,0,365.0,232.0,131.0,2.0,0.0,0.0,0.0,136.0,64.0,45.0,0.0,0.0,196.0,169.0,0.0
Mercer,365,305,58,2,0,0,0,111,58,38,0,6,248,111,0,365.0,301.0,64.0,0.0,0.0,0.0,0.0,72.0,53.0,38.0,0.0,0.0,204.0,161.0,0.0
Mercer,365,305,58,2,0,0,0,111,58,38,0,6,248,111,0,365.0,240.0,125.0,0.0,0.0,0.0,0.0,96.0,61.0,44.0,0.0,0.0,181.0,184.0,0.0
Oliver,360,286,71,3,0,0,0,122,61,39,0,0,254,104,2,365.0,330.0,35.0,0.0,0.0,0.0,0.0,84.0,50.0,36.0,0.0,0.0,301.0,64.0,0.0
Ward,360,316,41,3,0,0,0,112,54,34,0,0,171,178,11,364.0,336.0,28.0,0.0,0.0,0.0,0.0,87.0,46.0,31.0,0.0,5.0,217.0,138.0,4.0
Williams,360,291,69,0,0,0,0,100,59,38,0,0,208,150,2,362.0,324.0,38.0,0.0,0.0,0.0,0.0,77.0,51.0,34.0,0.0,0.0,263.0,97.0,2.0
Adams,333,288,45,0,0,0,0,70,53,31,0,0,0,333,0,365.0,183.0,181.0,1.0,0.0,0.0,0.0,132.0,67.0,50.0,0.0,30.0,129.0,152.0,54.0
Adams,333,288,45,0,0,0,0,70,53,31,0,0,0,333,0,241.0,208.0,33.0,0.0,0.0,0.0,0.0,93.0,54.0,41.0,0.0,0.0,241.0,0.0,0.0
Adams,333,288,45,0,0,0,0,70,53,31,0,0,0,333,0,327.0,294.0,33.0,0.0,0.0,0.0,0.0,66.0,51.0,28.0,0.0,0.0,0.0,327.0,0.0
Adams,333,288,45,0,0,0,0,70,53,31,0,0,0,333,0,365.0,243.0,122.0,0.0,0.0,0.0,0.0,87.0,63.0,45.0,0.0,0.0,210.0,155.0,0.0
Adams,333,288,45,0,0,0,0,70,53,31,0,0,0,333,0,360.0,339.0,21.0,0.0,0.0,0.0,0.0,89.0,42.0,17.0,0.0,0.0,0.0,360.0,0.0
Allen,356,260,91,5,0,0,0,119,61,42,0,0,186,170,0,365.0,200.0,164.0,1.0,0.0,0.0,0.0,101.0,64.0,49.0,0.0,0.0,163.0,202.0,0.0
Allen,356,260,91,5,0,0,0,119,61,42,0,0,186,170,0,332.0,229.0,103.0,0.0,0.0,0.0,0.0,97.0,61.0,44.0,0.0,0.0,167.0,165.0,0.0
Ashtabula,244,208,33,3,0,0,0,129,61,39,0,0,244,0,0,245.0,221.0,23.0,1.0,0.0,0.0,0.0,112.0,50.0,39.0,0.0,0.0,245.0,0.0,0.0
Athens,94,75,19,0,0,0,0,62,55,37,0,0,0,94,0,120.0,99.0,21.0,0.0,0.0,0.0,0.0,61.0,53.0,33.0,0.0,0.0,0.0,120.0,0.0
Belmont,365,331,34,0,0,0,0,72,48,18,2,251,0,110,2,365.0,327.0,38.0,0.0,0.0,0.0,0.0,69.0,51.0,15.0,15.0,250.0,0.0,91.0,9.0
Butler,365,241,118,6,0,0,0,140,71,42,0,0,272,90,3,364.0,236.0,126.0,2.0,0.0,0.0,0.0,101.0,70.0,44.0,0.0,0.0,267.0,92.0,5.0
Clark,362,170,188,4,0,0,0,140,69,52,0,0,105,257,0,355.0,347.0,8.0,0.0,0.0,0.0,0.0,67.0,46.0,32.0,0.0,0.0,355.0,0.0,0.0
Clark,362,170,188,4,0,0,0,140,69,52,0,0,105,257,0,327.0,314.0,13.0,0.0,0.0,0.0,0.0,74.0,47.0,34.0,0.0,0.0,327.0,0.0,0.0
Clark,362,170,188,4,0,0,0,140,69,52,0,0,105,257,0,365.0,225.0,139.0,1.0,0.0,0.0,0.0,101.0,62.0,45.0,0.0,0.0,194.0,171.0,0.0
Clark,362,170,188,4,0,0,0,140,69,52,0,0,105,257,0,365.0,128.0,232.0,5.0,0.0,0.0,0.0,122.0,87.0,58.0,1.0,10.0,236.0,110.0,8.0
Clark,362,170,188,4,0,0,0,140,69,52,0,0,105,257,0,362.0,147.0,213.0,2.0,0.0,0.0,0.0,105.0,67.0,53.0,0.0,0.0,102.0,260.0,0.0
Clark,362,170,188,4,0,0,0,140,69,52,0,0,105,257,0,364.0,277.0,86.0,1.0,0.0,0.0,0.0,128.0,63.0,34.0,0.0,0.0,127.0,237.0,0.0
Clermont,356,245,109,2,0,0,0,101,64,44,0,0,171,185,0,358.0,247.0,107.0,4.0,0.0,0.0,0.0,140.0,61.0,44.0,0.0,0.0,177.0,181.0,0.0
Clinton,245,202,42,1,0,0,0,112,64,41,0,0,245,0,0,364.0,192.0,172.0,0.0,0.0,0.0,0.0,91.0,65.0,49.0,0.0,0.0,94.0,270.0,0.0
Clinton,245,202,42,1,0,0,0,112,64,41,0,0,245,0,0,248.0,243.0,5.0,0.0,0.0,0.0,0.0,67.0,46.0,35.0,0.0,0.0,248.0,0.0,0.0
Clinton,245,202,42,1,0,0,0,112,64,41,0,0,245,0,0,245.0,213.0,32.0,0.0,0.0,0.0,0.0,87.0,54.0,42.0,0.0,0.0,245.0,0.0,0.0
Clinton,245,202,42,1,0,0,0,112,64,41,0,0,245,0,0,244.0,203.0,41.0,0.0,0.0,0.0,0.0,100.0,58.0,43.0,0.0,0.0,244.0,0.0,0.0
Columbiana,63,63,0,0,0,0,0,30,21,12,0,0,0,0,63,62.0,62.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,12.0,0.0,0.0,0.0,0.0,62.0
Cuyahoga,365,165,189,11,0,0,0,133,77,53,0,5,143,210,7,365.0,116.0,245.0,4.0,0.0,0.0,0.0,108.0,74.0,56.0,0.0,0.0,78.0,277.0,10.0
Delaware,244,212,32,0,0,0,0,100,54,39,0,0,244,0,0,352.0,299.0,53.0,0.0,0.0,0.0,0.0,71.0,56.0,36.0,0.0,0.0,272.0,80.0,0.0
Delaware,244,212,32,0,0,0,0,100,54,39,0,0,244,0,0,241.0,214.0,27.0,0.0,0.0,0.0,0.0,84.0,51.0,41.0,0.0,0.0,241.0,0.0,0.0
Delaware,244,212,32,0,0,0,0,100,54,39,0,0,244,0,0,365.0,180.0,178.0,7.0,0.0,0.0,0.0,133.0,74.0,51.0,0.0,1.0,136.0,228.0,0.0
Fayette,364,337,27,0,0,0,0,80,49,35,0,0,364,0,0,364.0,231.0,133.0,0.0,0.0,0.0,0.0,80.0,58.0,46.0,0.0,5.0,127.0,232.0,0.0
Fayette,364,337,27,0,0,0,0,80,49,35,0,0,364,0,0,355.0,332.0,23.0,0.0,0.0,0.0,0.0,74.0,48.0,38.0,0.0,0.0,355.0,0.0,0.0
Fayette,364,337,27,0,0,0,0,80,49,35,0,0,364,0,0,360.0,273.0,87.0,0.0,0.0,0.0,0.0,75.0,57.0,42.0,0.0,0.0,192.0,168.0,0.0
Franklin,365,210,153,2,0,0,0,122,66,47,0,11,128,224,2,364.0,315.0,46.0,3.0,0.0,0.0,0.0,112.0,54.0,23.0,0.0,0.0,0.0,364.0,0.0
Franklin,365,210,153,2,0,0,0,122,66,47,0,11,128,224,2,364.0,281.0,83.0,0.0,0.0,0.0,0.0,89.0,56.0,40.0,0.0,0.0,189.0,175.0,0.0
Franklin,365,210,153,2,0,0,0,122,66,47,0,11,128,224,2,177.0,177.0,0.0,0.0,0.0,0.0,0.0,49.0,42.0,31.0,0.0,0.0,177.0,0.0,0.0
Franklin,365,210,153,2,0,0,0,122,66,47,0,11,128,224,2,365.0,157.0,207.0,1.0,0.0,0.0,0.0,101.0,68.0,53.0,0.0,0.0,111.0,253.0,1.0
Franklin,365,210,153,2,0,0,0,122,66,47,0,11,128,224,2,341.0,324.0,17.0,0.0,0.0,0.0,0.0,80.0,48.0,36.0,0.0,0.0,341.0,0.0,0.0
Franklin,365,210,153,2,0,0,0,122,66,47,0,11,128,224,2,333.0,288.0,45.0,0.0,0.0,0.0,0.0,74.0,53.0,21.0,0.0,0.0,0.0,333.0,0.0
Geauga,245,196,40,9,0,0,0,129,77,42,0,0,245,0,0,230.0,189.0,39.0,2.0,0.0,0.0,0.0,119.0,61.0,42.0,0.0,0.0,230.0,0.0,0.0
Greene,363,210,152,1,0,0,0,122,64,47,0,0,121,242,0,355.0,291.0,64.0,0.0,0.0,0.0,0.0,87.0,55.0,40.0,0.0,0.0,292.0,63.0,0.0
Greene,363,210,152,1,0,0,0,122,64,47,0,0,121,242,0,365.0,262.0,103.0,0.0,0.0,0.0,0.0,77.0,57.0,43.0,0.0,0.0,143.0,208.0,14.0
Greene,363,210,152,1,0,0,0,122,64,47,0,0,121,242,0,243.0,213.0,30.0,0.0,0.0,0.0,0.0,90.0,54.0,41.0,0.0,0.0,243.0,0.0,0.0
Greene,363,210,152,1,0,0,0,122,64,47,0,0,121,242,0,349.0,294.0,55.0,0.0,0.0,0.0,0.0,71.0,54.0,38.0,0.0,0.0,190.0,159.0,0.0
Hamilton,365,97,260,7,1,0,0,159,76,57,0,6,91,268,0,316.0,214.0,102.0,0.0,0.0,0.0,0.0,81.0,58.0,44.0,0.0,0.0,0.0,316.0,0.0
Hamilton,365,97,260,7,1,0,0,159,76,57,0,6,91,268,0,344.0,204.0,139.0,1.0,0.0,0.0,0.0,105.0,61.0,47.0,0.0,0.0,137.0,207.0,0.0
Hamilton,365,97,260,7,1,0,0,159,76,57,0,6,91,268,0,365.0,214.0,149.0,2.0,0.0,0.0,0.0,119.0,64.0,47.0,0.0,0.0,145.0,220.0,0.0
Hamilton,365,97,260,7,1,0,0,159,76,57,0,6,91,268,0,323.0,321.0,2.0,0.0,0.0,0.0,0.0,54.0,44.0,35.0,0.0,0.0,323.0,0.0,0.0
Hamilton,365,97,260,7,1,0,0,159,76,57,0,6,91,268,0,365.0,99.0,260.0,6.0,0.0,0.0,0.0,119.0,77.0,57.0,0.0,4.0,88.0,273.0,0.0
Hamilton,365,97,260,7,1,0,0,159,76,57,0,6,91,268,0,365.0,181.0,184.0,0.0,0.0,0.0,0.0,97.0,67.0,51.0,0.0,0.0,127.0,238.0,0.0
Harrison,145,134,11,0,0,0,0,65,41,3,103,0,0,40,2,241.0,222.0,19.0,0.0,0.0,0.0,0.0,97.0,50.0,38.0,0.0,0.0,241.0,0.0,0.0
Harrison,145,134,11,0,0,0,0,65,41,3,103,0,0,40,2,363.0,201.0,162.0,0.0,0.0,0.0,0.0,97.0,63.0,47.0,0.0,0.0,69.0,294.0,0.0
Harrison,145,134,11,0,0,0,0,65,41,3,103,0,0,40,2,293.0,277.0,16.0,0.0,0.0,0.0,0.0,64.0,41.0,2.0,236.0,0.0,0.0,57.0,0.0
Harrison,145,134,11,0,0,0,0,65,41,3,103,0,0,40,2,358.0,242.0,116.0,0.0,0.0,0.0,0.0,90.0,58.0,44.0,0.0,0.0,131.0,227.0,0.0
Harrison,145,134,11,0,0,0,0,65,41,3,103,0,0,40,2,111.0,84.0,27.0,0.0,0.0,0.0,0.0,64.0,56.0,41.0,0.0,0.0,0.0,111.0,0.0
Jefferson,344,96,246,2,0,0,0,108,70,55,0,0,44,300,0,365.0,85.0,267.0,13.0,0.0,0.0,0.0,150.0,80.0,58.0,0.0,0.0,75.0,289.0,1.0
Jefferson,344,96,246,2,0,0,0,108,70,55,0,0,44,300,0,365.0,238.0,111.0,16.0,0.0,0.0,0.0,129.0,87.0,46.0,0.0,2.0,363.0,0.0,0.0
Jefferson,344,96,246,2,0,0,0,108,70,55,0,0,44,300,0,365.0,124.0,239.0,2.0,0.0,0.0,0.0,136.0,71.0,54.0,0.0,1.0,99.0,265.0,0.0
Jefferson,344,96,246,2,0,0,0,108,70,55,0,0,44,300,0,365.0,269.0,96.0,0.0,0.0,0.0,0.0,84.0,58.0,42.0,0.0,2.0,204.0,159.0,0.0
Jefferson,344,96,246,2,0,0,0,108,70,55,0,0,44,300,0,361.0,252.0,107.0,2.0,0.0,0.0,0.0,105.0,62.0,42.0,0.0,0.0,182.0,167.0,12.0
Jefferson,344,96,246,2,0,0,0,108,70,55,0,0,44,300,0,205.0,198.0,7.0,0.0,0.0,0.0,0.0,64.0,46.0,35.0,0.0,0.0,205.0,0.0,0.0
Jefferson,344,96,246,2,0,0,0,108,70,55,0,0,44,300,0,364.0,143.0,219.0,2.0,0.0,0.0,0.0,123.0,66.0,53.0,0.0,0.0,47.0,317.0,0.0
Jefferson,344,96,246,2,0,0,0,108,70,55,0,0,44,300,0,365.0,261.0,102.0,2.0,0.0,0.0,0.0,122.0,66.0,29.0,0.0,0.0,0.0,365.0,0.0
Jefferson,344,96,246,2,0,0,0,108,70,55,0,0,44,300,0,234.0,197.0,37.0,0.0,0.0,0.0,0.0,93.0,58.0,44.0,0.0,0.0,234.0,0.0,0.0
Jefferson,344,96,246,2,0,0,0,108,70,55,0,0,44,300,0,365.0,194.0,165.0,6.0,0.0,0.0,0.0,150.0,67.0,49.0,0.0,0.0,142.0,223.0,0.0
Jefferson,344,96,246,2,0,0,0,108,70,55,0,0,44,300,0,365.0,344.0,21.0,0.0,0.0,0.0,0.0,57.0,42.0,26.0,0.0,0.0,0.0,365.0,0.0
Jefferson,344,96,246,2,0,0,0,108,70,55,0,0,44,300,0,203.0,191.0,12.0,0.0,0.0,0.0,0.0,100.0,48.0,37.0,0.0,0.0,203.0,0.0,0.0
Knox,245,208,36,1,0,0,0,115,64,40,0,0,245,0,0,359.0,328.0,31.0,0.0,0.0,0.0,0.0,87.0,50.0,36.0,0.0,0.0,359.0,0.0,0.0
Knox,245,208,36,1,0,0,0,115,64,40,0,0,245,0,0,213.0,204.0,9.0,0.0,0.0,0.0,0.0,84.0,47.0,36.0,0.0,0.0,213.0,0.0,0.0
Knox,245,208,36,1,0,0,0,115,64,40,0,0,245,0,0,355.0,342.0,13.0,0.0,0.0,0.0,0.0,80.0,46.0,35.0,0.0,0.0,355.0,0.0,0.0
Knox,245,208,36,1,0,0,0,115,64,40,0,0,245,0,0,245.0,218.0,27.0,0.0,0.0,0.0,0.0,93.0,51.0,41.0,0.0,0.0,245.0,0.0,0.0
Knox,245,208,36,1,0,0,0,115,64,40,0,0,245,0,0,364.0,214.0,150.0,0.0,0.0,0.0,0.0,84.0,62.0,46.0,0.0,0.0,128.0,232.0,4.0
Lake,365,258,98,9,0,0,0,126,66,42,0,0,164,201,0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,50.0,42.0,31.0,0.0,0.0,351.0,8.0,1.0
Lake,365,258,98,9,0,0,0,126,66,42,0,0,164,201,0,330.0,301.0,28.0,1.0,0.0,0.0,0.0,101.0,50.0,35.0,0.0,0.0,330.0,0.0,0.0
Lake,365,258,98,9,0,0,0,126,66,42,0,0,164,201,0,245.0,210.0,33.0,2.0,0.0,0.0,0.0,115.0,58.0,40.0,0.0,0.0,245.0,0.0,0.0
Lake,365,258,98,9,0,0,0,126,66,42,0,0,164,201,0,365.0,151.0,213.0,1.0,0.0,0.0,0.0,101.0,72.0,52.0,0.0,2.0,86.0,274.0,3.0
Lake,365,258,98,9,0,0,0,126,66,42,0,0,164,201,0,363.0,333.0,30.0,0.0,0.0,0.0,0.0,83.0,48.0,31.0,0.0,0.0,117.0,213.0,33.0
Lake,365,258,98,9,0,0,0,126,66,42,0,0,164,201,0,93.0,92.0,1.0,0.0,0.0,0.0,0.0,53.0,26.0,10.0,0.0,0.0,0.0,93.0,0.0
Lake,365,258,98,9,0,0,0,126,66,42,0,0,164,201,0,365.0,292.0,68.0,5.0,0.0,0.0,0.0,115.0,58.0,40.0,0.0,0.0,187.0,178.0,0.0
Lake,365,258,98,9,0,0,0,126,66,42,0,0,164,201,0,363.0,288.0,74.0,1.0,0.0,0.0,0.0,106.0,61.0,25.0,0.0,0.0,0.0,363.0,0.0
Lawrence,365,271,92,2,0,0,0,119,58,42,0,0,115,250,0,112.0,98.0,14.0,0.0,0.0,0.0,0.0,58.0,51.0,32.0,0.0,0.0,0.0,112.0,0.0
Lawrence,365,271,92,2,0,0,0,119,58,42,0,0,115,250,0,365.0,263.0,102.0,0.0,0.0,0.0,0.0,77.0,55.0,43.0,0.0,0.0,131.0,234.0,0.0
Lawrence,365,271,92,2,0,0,0,119,58,42,0,0,115,250,0,361.0,356.0,5.0,0.0,0.0,0.0,0.0,74.0,43.0,31.0,0.0,0.0,361.0,0.0,0.0
Lawrence,365,271,92,2,0,0,0,119,58,42,0,0,115,250,0,330.0,244.0,86.0,0.0,0.0,0.0,0.0,66.0,55.0,36.0,0.0,0.0,0.0,330.0,0.0
Licking,245,210,35,0,0,0,0,100,54,40,0,0,245,0,0,245.0,223.0,22.0,0.0,0.0,0.0,0.0,80.0,50.0,41.0,0.0,0.0,245.0,0.0,0.0
Lorain,365,255,109,1,0,0,0,101,61,41,0,0,126,239,0,362.0,260.0,102.0,0.0,0.0,0.0,0.0,75.0,58.0,41.0,0.0,0.0,153.0,209.0,0.0
Lucas,348,215,123,9,1,0,0,151,66,45,0,0,153,195,0,351.0,224.0,126.0,1.0,0.0,0.0,0.0,143.0,64.0,44.0,0.0,0.0,117.0,234.0,0.0
Madison,244,209,34,1,0,0,0,101,58,41,0,0,244,0,0,361.0,189.0,172.0,0.0,0.0,0.0,0.0,93.0,62.0,49.0,0.0,0.0,99.0,255.0,7.0
Madison,244,209,34,1,0,0,0,101,58,41,0,0,244,0,0,363.0,140.0,220.0,1.0,2.0,0.0,0.0,156.0,73.0,55.0,0.0,0.0,144.0,217.0,2.0
Madison,244,209,34,1,0,0,0,101,58,41,0,0,244,0,0,365.0,216.0,148.0,1.0,0.0,0.0,0.0,101.0,61.0,47.0,0.0,0.0,148.0,217.0,0.0
Madison,244,209,34,1,0,0,0,101,58,41,0,0,244,0,0,245.0,209.0,36.0,0.0,0.0,0.0,0.0,93.0,54.0,42.0,0.0,0.0,245.0,0.0,0.0
Madison,244,209,34,1,0,0,0,101,58,41,0,0,244,0,0,362.0,262.0,100.0,0.0,0.0,0.0,0.0,65.0,56.0,36.0,0.0,0.0,0.0,362.0,0.0
Madison,244,209,34,1,0,0,0,101,58,41,0,0,244,0,0,362.0,326.0,36.0,0.0,0.0,0.0,0.0,67.0,50.0,41.0,0.0,0.0,326.0,36.0,0.0
Mahoning,365,242,123,0,0,0,0,90,59,43,0,0,79,286,0,360.0,232.0,128.0,0.0,0.0,0.0,0.0,84.0,59.0,46.0,0.0,0.0,93.0,267.0,0.0
Medina,365,240,125,0,0,0,0,100,63,42,0,0,139,226,0,353.0,230.0,123.0,0.0,0.0,0.0,0.0,81.0,58.0,44.0,0.0,0.0,99.0,254.0,0.0
Miami,245,207,37,1,0,0,0,140,61,40,0,0,245,0,0,241.0,226.0,15.0,0.0,0.0,0.0,0.0,77.0,49.0,40.0,0.0,0.0,241.0,0.0,0.0
Montgomery,363,193,166,4,0,0,0,129,66,49,4,0,139,220,0,365.0,84.0,280.0,1.0,0.0,0.0,0.0,122.0,71.0,57.0,0.0,0.0,18.0,346.0,1.0
Montgomery,363,193,166,4,0,0,0,129,66,49,4,0,139,220,0,364.0,267.0,97.0,0.0,0.0,0.0,0.0,77.0,58.0,41.0,0.0,0.0,156.0,208.0,0.0
Montgomery,363,193,166,4,0,0,0,129,66,49,4,0,139,220,0,361.0,284.0,77.0,0.0,0.0,0.0,0.0,88.0,57.0,41.0,0.0,0.0,190.0,171.0,0.0
Montgomery,363,193,166,4,0,0,0,129,66,49,4,0,139,220,0,365.0,256.0,109.0,0.0,0.0,0.0,0.0,71.0,58.0,44.0,0.0,0.0,153.0,212.0,0.0
Montgomery,363,193,166,4,0,0,0,129,66,49,4,0,139,220,0,365.0,163.0,202.0,0.0,0.0,0.0,0.0,95.0,67.0,52.0,0.0,0.0,101.0,264.0,0.0
Montgomery,363,193,166,4,0,0,0,129,66,49,4,0,139,220,0,362.0,262.0,99.0,1.0,0.0,0.0,0.0,129.0,61.0,40.0,0.0,0.0,163.0,199.0,0.0
Montgomery,363,193,166,4,0,0,0,129,66,49,4,0,139,220,0,362.0,278.0,84.0,0.0,0.0,0.0,0.0,67.0,55.0,35.0,0.0,0.0,0.0,362.0,0.0
Montgomery,363,193,166,4,0,0,0,129,66,49,4,0,139,220,0,365.0,261.0,99.0,5.0,0.0,0.0,0.0,143.0,61.0,44.0,0.0,2.0,226.0,137.0,0.0
Noble,343,309,34,0,0,0,0,97,50,36,0,0,295,48,0,361.0,325.0,36.0,0.0,0.0,0.0,0.0,87.0,50.0,38.0,0.0,0.0,326.0,35.0,0.0
Portage,279,214,65,0,0,0,0,100,63,39,0,0,211,68,0,270.0,233.0,37.0,0.0,0.0,0.0,0.0,87.0,54.0,38.0,0.0,0.0,202.0,68.0,0.0
Preble,365,186,178,1,0,0,0,107,64,50,0,0,116,249,0,364.0,201.0,163.0,0.0,0.0,0.0,0.0,93.0,64.0,48.0,0.0,0.0,147.0,217.0,0.0
Scioto,365,338,27,0,0,0,0,84,43,13,0,0,0,114,251,365.0,337.0,28.0,0.0,0.0,0.0,0.0,78.0,44.0,14.0,0.0,0.0,0.0,111.0,254.0
Stark,365,176,186,3,0,0,0,108,71,51,0,0,117,248,0,365.0,157.0,208.0,0.0,0.0,0.0,0.0,100.0,71.0,52.0,0.0,0.0,115.0,250.0,0.0
Summit,365,200,164,1,0,0,0,105,67,48,0,0,104,261,0,363.0,199.0,161.0,3.0,0.0,0.0,0.0,115.0,65.0,48.0,0.0,0.0,117.0,246.0,0.0
Trumbull,353,254,95,4,0,0,0,108,64,42,0,0,195,158,0,362.0,249.0,113.0,0.0,0.0,0.0,0.0,100.0,60.0,44.0,0.0,0.0,162.0,200.0,0.0
Warren,358,201,152,5,0,0,0,136,67,48,0,0,140,218,0,348.0,237.0,111.0,0.0,0.0,0.0,0.0,76.0,58.0,44.0,0.0,0.0,98.0,250.0,0.0
Warren,358,201,152,5,0,0,0,136,67,48,0,0,140,218,0,364.0,279.0,84.0,1.0,0.0,0.0,0.0,103.0,57.0,39.0,0.0,26.0,121.0,217.0,0.0
Warren,358,201,152,5,0,0,0,136,67,48,0,0,140,218,0,360.0,210.0,147.0,3.0,0.0,0.0,0.0,122.0,64.0,47.0,0.0,0.0,148.0,212.0,0.0
Washington,245,216,26,3,0,0,0,105,54,39,0,0,245,0,0,365.0,193.0,172.0,0.0,0.0,0.0,0.0,97.0,61.0,48.0,0.0,0.0,118.0,247.0,0.0
Washington,245,216,26,3,0,0,0,105,54,39,0,0,245,0,0,211.0,138.0,72.0,1.0,0.0,0.0,0.0,116.0,59.0,39.0,0.0,0.0,0.0,211.0,0.0
Washington,245,216,26,3,0,0,0,105,54,39,0,0,245,0,0,364.0,331.0,33.0,0.0,0.0,0.0,0.0,80.0,50.0,39.0,0.0,0.0,364.0,0.0,0.0
Washington,245,216,26,3,0,0,0,105,54,39,0,0,245,0,0,363.0,360.0,3.0,0.0,0.0,0.0,0.0,71.0,45.0,34.0,0.0,0.0,362.0,1.0,0.0
Washington,245,216,26,3,0,0,0,105,54,39,0,0,245,0,0,360.0,279.0,81.0,0.0,0.0,0.0,0.0,93.0,58.0,42.0,0.0,0.0,173.0,187.0,0.0
Washington,245,216,26,3,0,0,0,105,54,39,0,0,245,0,0,260.0,192.0,68.0,0.0,0.0,0.0,0.0,87.0,64.0,37.0,0.0,0.0,170.0,89.0,1.0
Washington,245,216,26,3,0,0,0,105,54,39,0,0,245,0,0,116.0,95.0,21.0,0.0,0.0,0.0,0.0,78.0,55.0,34.0,0.0,0.0,0.0,116.0,0.0
Washington,245,216,26,3,0,0,0,105,54,39,0,0,245,0,0,245.0,219.0,26.0,0.0,0.0,0.0,0.0,87.0,51.0,41.0,0.0,0.0,245.0,0.0,0.0
Washington,245,216,26,3,0,0,0,105,54,39,0,0,245,0,0,365.0,268.0,96.0,1.0,0.0,0.0,0.0,102.0,62.0,37.0,0.0,8.0,96.0,260.0,1.0
Washington,245,216,26,3,0,0,0,105,54,39,0,0,245,0,0,365.0,177.0,188.0,0.0,0.0,0.0,0.0,95.0,66.0,51.0,0.0,0.0,110.0,255.0,0.0
Washington,245,216,26,3,0,0,0,105,54,39,0,0,245,0,0,352.0,317.0,33.0,2.0,0.0,0.0,0.0,126.0,50.0,38.0,0.0,0.0,202.0,150.0,0.0
Washington,245,216,26,3,0,0,0,105,54,39,0,0,245,0,0,365.0,283.0,82.0,0.0,0.0,0.0,0.0,93.0,61.0,45.0,0.0,0.0,332.0,33.0,0.0
Wood,245,213,30,2,0,0,0,115,61,38,0,0,245,0,0,244.0,225.0,19.0,0.0,0.0,0.0,0.0,87.0,49.0,38.0,0.0,0.0,244.0,0.0,0.0
Wood,245,213,30,2,0,0,0,115,61,38,0,0,245,0,0,277.0,231.0,46.0,0.0,0.0,0.0,0.0,87.0,56.0,40.0,0.0,0.0,211.0,66.0,0.0
Adair,365,263,100,2,0,0,0,145,61,42,0,0,183,178,4,365.0,295.0,70.0,0.0,0.0,0.0,0.0,88.0,54.0,40.0,1.0,0.0,215.0,148.0,1.0
Bryan,301,257,41,3,0,0,0,119,58,38,0,0,301,0,0,,,,,,,,,,,,,,,
Canadian,360,300,54,6,0,0,0,150,64,36,0,0,360,0,0,355.0,306.0,48.0,1.0,0.0,0.0,0.0,105.0,54.0,37.0,0.0,0.0,355.0,0.0,0.0
Carter,356,227,127,2,0,0,0,128,60,41,0,0,0,356,0,285.0,266.0,19.0,0.0,0.0,0.0,0.0,67.0,49.0,37.0,0.0,0.0,215.0,69.0,1.0
Carter,356,227,127,2,0,0,0,128,60,41,0,0,0,356,0,365.0,228.0,137.0,0.0,0.0,0.0,0.0,97.0,61.0,46.0,0.0,0.0,157.0,208.0,0.0
Choctaw,272,254,18,0,0,0,0,93,49,37,0,0,272,0,0,252.0,238.0,14.0,0.0,0.0,0.0,0.0,90.0,47.0,37.0,0.0,0.0,252.0,0.0,0.0
Cleveland,365,159,200,6,0,0,0,121,71,52,0,0,112,253,0,365.0,160.0,205.0,0.0,0.0,0.0,0.0,90.0,67.0,52.0,0.0,0.0,131.0,234.0,0.0
Comanche,365,240,121,4,0,0,0,122,67,44,0,0,231,134,0,365.0,220.0,145.0,0.0,0.0,0.0,0.0,97.0,64.0,47.0,0.0,0.0,155.0,210.0,0.0
Creek,344,303,40,1,0,0,0,115,51,36,0,0,344,0,0,356.0,331.0,24.0,1.0,0.0,0.0,0.0,101.0,48.0,36.0,0.0,0.0,356.0,0.0,0.0
Custer,364,355,8,1,0,0,0,104,31,16,0,0,0,0,364,96.0,95.0,1.0,0.0,0.0,0.0,0.0,51.0,23.0,8.0,0.0,0.0,0.0,96.0,0.0
Custer,364,355,8,1,0,0,0,104,31,16,0,0,0,0,364,236.0,235.0,1.0,0.0,0.0,0.0,0.0,58.0,26.0,14.0,0.0,0.0,0.0,0.0,236.0
Custer,364,355,8,1,0,0,0,104,31,16,0,0,0,0,364,362.0,352.0,10.0,0.0,0.0,0.0,0.0,84.0,48.0,40.0,0.0,0.0,340.0,22.0,0.0
Dewey,362,212,143,7,0,0,0,115,74,47,0,0,179,183,0,365.0,230.0,135.0,0.0,0.0,0.0,0.0,93.0,61.0,44.0,0.0,0.0,166.0,199.0,0.0
Jefferson,267,198,64,4,1,0,0,151,71,43,0,0,267,0,0,365.0,85.0,267.0,13.0,0.0,0.0,0.0,150.0,80.0,58.0,0.0,0.0,75.0,289.0,1.0
