State,County,age_adjusted_trend,crude_trend,latest_age_adjusted,latest_crude,rank
Virginia,Richmond,-0.06999999999998989,-0.019999999999981838,8.2,9.7,1758.0
Colorado,Logan,0.22000000000003533,0.32000000000005857,6.9,7.7,1762.0
Louisiana,Richland,-0.17999999999996594,-0.16999999999996016,10.1,11.6,1764.0
Missouri,Adair,-0.0999999999999925,-0.05999999999999119,8.5,8.0,1764.0
Ohio,Mahoning,-0.07000000000001182,0.02999999999998881,8.2,10.0,1768.0
Indiana,Benton,-0.13999999999995674,-0.11999999999994336,9.0,10.7,1769.5
Maine,Franklin,0.03999999999996369,0.11999999999995983,7.4,9.3,1770.5
Colorado,Moffat,0.21000000000002916,0.31000000000004435,6.9,8.0,1773.0
Ohio,Tuscarawas,-0.09000000000004656,-0.040000000000056365,8.4,10.1,1776.5
Texas,Pecos,0.20000000000006146,0.2400000000000699,6.9,7.2,1780.0
Texas,Panola,-0.03999999999999452,0.010000000000013045,7.9,9.5,1780.5
Oklahoma,Roger Mills,-0.05000000000001515,0.049999999999984855,8.0,10.1,1781.0
Ohio,Muskingum,-0.14000000000001764,-0.10000000000002286,9.1,10.5,1784.0
Ohio,Marion,-0.14000000000002422,-0.10000000000003118,9.1,10.5,1787.0
Iowa,Tama,0.18000000000003377,0.32000000000005785,6.9,8.6,1792.0
Texas,Colorado,0.09000000000003995,0.22000000000008016,7.1,9.2,1793.0
Missouri,Worth,-0.08999999999997187,0.02000000000002679,8.3,11.0,1794.0
Texas,Deaf Smith,0.1200000000000504,0.2000000000000764,7.0,7.3,1799.0
Nebraska,Keya Paha,0.3100000000000143,0.4500000000000156,6.8,9.7,1800.5
Tennessee,Haywood,-0.16999999999998996,-0.11999999999998162,9.7,11.7,1804.0
Alabama,Franklin,-0.14999999999996247,-0.05999999999993699,9.1,10.5,1805.5
Louisiana,St. Landry,-0.17999999999993443,-0.10999999999992259,9.8,11.3,1812.5
Oregon,Harney,-0.039999999999896105,0.03000000000012468,7.8,10.0,1814.0
Texas,Lamar,-0.06999999999998974,-0.019999999999981824,8.1,9.6,1814.0
Virginia,Carroll,-0.09999999999999978,-0.009999999999998581,8.4,11.0,1816.5
Texas,Archer,0.09000000000000874,0.1900000000000166,7.1,8.8,1818.0
California,Del Norte,-0.009999999999968302,0.05000000000005355,7.6,8.8,1823.5
Texas,Refugio,0.08000000000007099,0.19000000000009978,7.1,9.1,1827.0
Arkansas,Yell,-0.12000000000002758,-0.050000000000007004,8.7,10.4,1828.5
South Carolina,Allendale,-0.1399999999999938,-0.01999999999999684,8.9,10.6,1829.5
Texas,Concho,0.02000000000002,0.749999999999963,7.4,10.1,1829.5
Arkansas,Van Buren,-0.15000000000003033,-0.05000000000003743,9.2,12.4,1829.5
Ohio,Hardin,-0.1300000000000178,-0.1200000000000205,8.8,9.5,1830.0
Oklahoma,Love,-0.08000000000002629,-0.040000000000009306,8.2,9.6,1831.0
Mississippi,Amite,-0.14999999999994665,-0.039999999999932735,9.0,11.9,1832.5
Indiana,Crawford,-0.18999999999999453,-0.06999999999998976,10.1,12.6,1835.0
Florida,Marion,-0.10000000000003768,0.049999999999952895,8.4,11.5,1835.5
Ohio,Clinton,-0.10000000000005345,-0.07000000000006619,8.4,9.7,1838.5
Ohio,Morgan,-0.19000000000003325,-0.10000000000003068,10.2,12.8,1840.0
Iowa,Clinton,0.15000000000000768,0.23000000000001172,6.9,8.4,1840.5
Missouri,Iron,-0.17000000000001173,-0.13000000000001952,9.6,12.0,1840.5
Iowa,Clayton,0.15000000000000768,0.30000000000000676,6.9,9.1,1840.5
Ohio,Henry,-0.00999999999999843,0.07000000000000452,7.6,9.2,1843.0
West Virginia,Webster,-0.21999999999995146,-0.11999999999994317,12.3,15.8,1849.5
Missouri,Morgan,-0.1900000000000102,-0.1400000000000106,10.1,13.1,1851.0
Nebraska,Franklin,0.1400000000000318,0.2500000000000464,6.9,9.4,1853.0
Alaska,WRANGELL CITY AND BURROUGH,0.010000000000052028,0.10000000000005242,7.4,9.7,1854.5
Texas,Scurry,0.010000000000043904,0.07000000000006465,7.4,8.1,1856.5
Idaho,Jerome,0.030000000000048044,0.12000000000008802,7.3,7.9,1857.0
Illinois,White,-0.06999999999997433,-0.049999999999962824,8.0,10.0,1859.0
Iowa,Woodbury,0.1800000000000488,0.24000000000006988,6.8,7.5,1859.5
Wyoming,Carbon,0.10000000000003026,0.1800000000000414,7.0,8.1,1860.0
Colorado,Phillips,0.3700000000000281,0.5400000000000396,6.7,8.6,1860.0
Texas,San Jacinto,-0.1099999999999762,-0.01999999999995872,8.4,10.8,1864.5
Florida,DeSoto,-0.20000000000007848,-1.4072202918615922e-13,10.6,12.9,1866.0
Arkansas,Randolph,-0.17000000000002766,-0.16000000000003675,9.5,11.2,1867.0
Missouri,Benton,-0.14999999999999994,-0.070000000000014,9.0,12.8,1867.5
New Mexico,Union,0.130000000000056,0.22000000000008127,6.9,8.3,1869.0
Texas,Bowie,-0.01999999999998194,0.030000000000018196,7.6,8.5,1872.0
Texas,Sherman,0.0900000000000466,0.2500000000000841,7.0,8.2,1873.0
South Dakota,Haakon,0.17000000000001292,0.2500000000000162,6.8,9.0,1880.5
Iowa,Ringgold,0.16000000000002906,0.25000000000003814,6.8,8.8,1888.5
Montana,Lincoln,0.029999999999995263,0.10999999999999129,7.3,10.3,1892.0
Colorado,Sedgwick,0.1599999999999981,0.3700000000000135,6.8,9.4,1892.5
Iowa,O'Brien,0.23000000000001897,0.2800000000000262,6.7,8.2,1895.0
Indiana,Vermillion,-0.13999999999997934,-0.08999999999997138,8.7,10.5,1900.5
Texas,Erath,0.020000000000042966,0.07000000000005062,7.3,7.2,1901.0
Mississippi,Yalobusha,-0.10999999999996048,-0.039999999999964626,8.3,10.2,1905.0
Texas,Haskell,-0.12000000000002073,5.096588744951407e-16,8.5,10.3,1907.0
South Carolina,Hampton,-0.12000000000002073,0.04999999999998412,8.5,10.2,1907.0
Texas,Ward,0.08000000000006384,0.14000000000008467,7.0,7.5,1909.0
Iowa,Crawford,0.08000000000004842,0.2100000000000826,7.0,8.3,1910.0
Florida,Liberty,-0.19999999999998744,-0.09999999999999004,10.0,10.6,1911.0
Texas,Lamb,-0.05999999999993701,0.02000000000008842,7.8,9.1,1912.0
Alaska,Copper River,0.8999999999998971,1.0999999999998749,6.6,8.0,1913.5
Arkansas,Montgomery,-0.17000000000001253,-0.12000000000001987,9.3,12.5,1913.5
Texas,Andrews,0.14000000000005497,0.13000000000007086,6.8,6.6,1916.5
Ohio,Clark,-0.13000000000002646,-0.1200000000000283,8.6,10.2,1921.0
Iowa,Humboldt,0.1400000000000316,0.2200000000000353,6.8,8.5,1922.5
South Dakota,Gregory,0.19000000000000172,0.32000000000000517,6.7,8.9,1926.0
Nevada,Lander,-0.04999999999995496,0.09000000000006218,7.7,9.0,1929.5
Oklahoma,Kiowa,-0.14000000000000937,-0.07000000000000503,8.7,10.7,1930.0
Texas,Gregg,-0.0299999999999879,2.22147534413874e-14,7.6,8.3,1930.0
Florida,Gilchrist,-0.1999999999999657,-0.14999999999997485,9.8,11.7,1930.5
Mississippi,Tippah,-0.16999999999995855,-0.08999999999994822,9.1,10.4,1932.0
Illinois,Hamilton,-0.01999999999997397,-0.009999999999976097,7.5,9.3,1935.0
Alabama,Greene,-0.21000000000002855,-0.11000000000003642,10.4,13.2,1935.5
Colorado,Jackson,0.13000000000006337,0.340000000000093,6.8,9.1,1935.5
Texas,Cooke,0.03000000000002621,0.1100000000000511,7.2,8.6,1938.5
Montana,Carter,0.18000000000000393,0.32000000000000517,6.7,9.1,1940.0
Alabama,Perry,-0.2199999999999671,-0.1099999999999611,10.5,12.1,1945.0
Virginia,Scott,-0.16000000000000617,-0.09000000000000957,9.0,11.5,1945.5
Alabama,Sumter,-0.15000000000000027,6.518327763557947e-17,8.8,9.8,1949.0
Idaho,Bingham,0.12000000000004962,0.17000000000006615,6.8,7.5,1952.5
South Carolina,Orangeburg,-0.05999999999999978,0.010000000000005735,7.8,9.4,1953.0
Nebraska,Pawnee,0.03000000000000357,0.09000000000000243,7.2,9.8,1954.5
Texas,Cottle,-0.15999999999997563,-0.04999999999994023,8.9,11.9,1954.5
Texas,Childress,-0.03999999999996428,-0.05999999999993779,7.6,7.3,1955.0
Mississippi,Marshall,-0.10999999999995302,-0.06999999999994444,8.2,9.6,1957.0
Iowa,Pocahontas,0.12000000000002722,0.2200000000000361,6.8,8.9,1957.5
Montana,Granite,0.26000000000001405,0.38000000000001094,6.6,9.2,1957.5
Texas,Frio,0.06000000000005149,0.06000000000005124,7.0,6.5,1966.0
Colorado,Rio Blanco,0.2400000000000324,0.39000000000004736,6.6,7.7,1966.5
Nevada,Esmeralda,-0.13999999999994128,-0.16999999999989826,8.5,12.2,1967.0
Iowa,Monona,0.06000000000003614,0.10000000000003811,7.0,9.0,1969.0
Iowa,Greene,0.1500000000000306,0.2600000000000364,6.7,8.5,1970.0
Indiana,Adams,-0.17999999999997301,-0.13999999999997131,9.2,10.4,1970.5
Texas,Grimes,-0.07999999999997325,-0.029999999999941948,7.9,9.3,1975.5
Kansas,Geary,0.1100000000000513,0.1100000000000519,6.8,5.5,1976.5
California,Siskiyou,0.060000000000021356,0.16000000000003614,7.0,9.3,1977.0
Iowa,Emmet,0.11000000000004415,0.2100000000000594,6.8,8.3,1978.5
Ohio,Athens,-0.17000000000004264,-0.06000000000003747,9.1,8.4,1980.0
Washington,Grays Harbor,0.06000000000001331,0.13000000000002543,7.0,8.8,1981.0
Oklahoma,Grant,0.02000000000001249,0.12000000000001936,7.2,9.1,1984.5
Georgia,Atkinson,-0.21999999999997413,-0.19999999999994886,10.2,11.0,1987.0
Iowa,Wright,0.14000000000003976,0.22000000000005793,6.7,8.6,1989.0
Virginia,Pittsylvania,-0.10000000000000729,-0.030000000000009974,8.1,10.4,1992.5
Missouri,Marion,-0.13000000000000264,-0.05999999999999845,8.4,9.8,1993.5
Texas,McLennan,2.9783691078681875e-14,0.10000000000004534,7.3,7.6,1995.5
Texas,Wichita,2.9783691078681875e-14,0.0500000000000376,7.3,7.6,1995.5
Missouri,Cooper,-0.06999999999998927,0.06000000000002051,7.8,9.1,1997.0
Texas,Harrison,-0.02999999999999553,0.07000000000002107,7.5,8.8,2004.0
West Virginia,Cabell,-0.21999999999993683,-0.1999999999999395,10.0,11.0,2005.0
Virginia,Shenandoah,-0.029999999999995735,0.02000000000000389,7.5,9.3,2007.0
Texas,Victoria,0.10000000000005288,0.1700000000000733,6.8,7.6,2007.5
Massachusetts,Bristol,0.08000000000001863,0.1500000000000304,6.9,8.0,2008.0
Louisiana,St. Helena,-0.1999999999998783,-0.09999999999985557,9.4,11.3,2008.5
Iowa,Cherokee,0.1800000000000337,0.3000000000000464,6.6,8.6,2009.5
Oklahoma,Marshall,-0.14000000000000912,-0.05999999999999059,8.5,10.7,2011.0
Pennsylvania,Luzerne,0.030000000000010636,0.110000000000021,7.1,8.4,2013.0
Texas,Culberson,-0.09999999999994034,-0.15999999999993017,8.0,9.6,2013.0
Florida,Escambia,-0.04999999999998518,-0.050000000000005554,7.6,8.4,2015.0
Oklahoma,Cotton,-0.1400000000000171,-0.08000000000001198,8.5,10.5,2018.0
Wyoming,Hot Springs,0.07999999999998836,0.2299999999999881,6.9,9.5,2021.0
Illinois,Perry,-0.1199999999999595,-0.06999999999995168,8.2,9.5,2023.0
Texas,Montague,-0.0600000000000065,0.0400000000000018,7.7,9.8,2024.5
Iowa,Franklin,0.12000000000002746,0.2600000000000441,6.7,8.6,2025.0
Missouri,Pettis,-0.1399999999999787,-0.07999999999997374,8.4,9.6,2026.5
Georgia,Coffee,-0.16000000000001374,-0.09999999999999959,8.8,9.3,2028.0
Mississippi,Coahoma,-0.20999999999994498,-0.10999999999993863,9.7,11.0,2029.0
Georgia,Terrell,-0.19000000000001754,-0.15000000000002298,9.3,11.2,2029.5
Georgia,Wilcox,-0.16000000000002101,-0.10000000000000814,8.8,9.9,2030.0
Montana,Valley,0.1699999999999822,0.2499999999999776,6.6,8.5,2030.5
Kentucky,Bracken,-0.2199999999999814,-0.1599999999999746,10.0,11.8,2032.0
Colorado,Kiowa,0.12000000000001206,0.2600000000000209,6.7,8.8,2035.0
Mississippi,Carroll,-0.11999999999998227,-0.08999999999997835,8.2,10.5,2035.0
Iowa,Mahaska,0.09000000000001682,0.11000000000002155,6.8,7.8,2040.5
Colorado,Las Animas,0.26000000000005136,0.37000000000007366,6.5,8.3,2041.5
Kentucky,Trigg,-0.15999999999997672,-0.14999999999997,8.7,11.1,2041.5
Arkansas,Cleburne,-0.12999999999998813,-0.0799999999999879,8.3,11.1,2042.0
Wyoming,Fremont,0.020000000000019523,0.11000000000002863,7.1,8.5,2045.0
Missouri,Newton,-0.10999999999999148,-0.05999999999998288,8.1,9.6,2052.5
Texas,Lampasas,0.06000000000002939,0.20000000000005216,6.9,8.7,2055.5
Idaho,Elmore,0.06000000000002939,0.15000000000004562,6.9,7.2,2055.5
Arkansas,Crawford,-0.13000000000001027,-0.07000000000001219,8.3,9.6,2057.0
California,Modoc,-0.029999999999973038,0.10000000000004468,7.4,10.1,2058.5
Texas,Aransas,-0.059999999999982796,-0.07999999999995863,7.6,10.4,2063.0
Virginia,Buchanan,-0.2400000000000335,-0.18000000000004823,10.7,13.5,2063.5
California,Humboldt,0.060000000000013466,0.15000000000002267,6.9,7.7,2064.0
Utah,Carbon,0.22000000000002695,0.2700000000000353,6.5,7.5,2064.5
Ohio,Stark,-0.09000000000001726,-0.040000000000016994,7.9,9.4,2065.5
Oregon,Sherman,0.010000000000059397,0.030000000000093865,7.1,9.4,2066.0
Washington,Okanogan,-0.029999999999980823,0.0700000000000431,7.4,9.4,2066.5
Texas,Bosque,-0.02999999999998104,0.05000000000003772,7.4,9.8,2067.5
North Carolina,Hyde,-0.1400000000000173,-2.2365476402894297e-14,8.4,10.5,2068.5
Minnesota,Todd,0.21999999999999753,0.34000000000000913,6.5,8.4,2069.5
Texas,Van Zandt,-0.06999999999999035,-0.009999999999976061,7.7,9.5,2071.5
Ohio,Belmont,-0.1200000000000429,-0.04000000000005461,8.2,10.0,2074.0
Iowa,Ida,0.21000000000002875,0.26000000000003676,6.5,8.1,2074.5
Indiana,Scott,-0.20999999999997576,-0.15999999999997003,9.5,11.0,2077.0
Alabama,Wilcox,-0.2200000000000283,-0.11000000000002792,9.9,12.0,2080.5
Oklahoma,Muskogee,-0.17000000000001225,-0.12000000000001278,8.8,9.9,2083.0
Iowa,Adair,0.1300000000000265,0.20000000000003101,6.6,8.4,2086.5
Colorado,Washington,0.13000000000002618,0.21000000000002889,6.6,8.1,2087.5
Utah,Uintah,0.10000000000000805,0.170000000000012,6.7,6.9,2088.0
Mississippi,George,-0.14999999999995456,-0.06999999999995139,8.4,9.3,2088.0
New York,Franklin,-0.13999999999998633,-0.08999999999997926,8.3,9.4,2093.0
North Carolina,Bertie,-0.1599999999999913,-0.11999999999998219,8.6,10.8,2093.0
Arkansas,Johnson,-0.20000000000001503,-0.10000000000000105,9.3,10.7,2095.5
Missouri,Bollinger,-0.21000000000000768,-0.17000000000001228,9.5,11.8,2096.0
California,Calaveras,0.18000000000002572,0.3400000000000404,6.5,9.0,2098.5
North Dakota,Eddy,0.12000000000004298,0.18000000000005748,6.6,8.5,2100.5
Oklahoma,Harmon,-0.07999999999996582,0.07000000000006422,7.7,9.7,2102.5
Texas,Jim Hogg,0.09000000000002423,0.0900000000000315,6.7,7.5,2106.0
Idaho,Gooding,0.040000000000047185,0.15000000000007538,6.9,8.2,2110.0
Texas,Brazos,0.09000000000001682,0.14000000000003188,6.7,5.6,2110.0
Missouri,Phelps,-0.12000000000000419,-0.07999999999999646,8.1,8.7,2110.5
Utah,Duchesne,0.1200000000000122,0.23000000000001872,6.6,7.1,2111.5
California,Glenn,0.04000000000003916,0.16000000000006648,6.9,7.9,2114.0
West Virginia,Greenbrier,-0.24999999999993167,-0.1799999999999202,10.3,13.0,2114.5
Alabama,Bibb,-0.16000000000002135,-0.1100000000000139,8.6,9.7,2116.0
Arkansas,Bradley,-0.14999999999999386,-0.09999999999997033,8.4,10.1,2116.5
Arkansas,Desha,-0.21999999999999856,-0.19999999999998438,9.7,11.8,2117.0
Iowa,Webster,0.040000000000024016,0.1000000000000301,6.9,7.9,2120.0
Iowa,Montgomery,3.768537679097362e-14,0.060000000000044365,7.1,8.9,2120.0
Ohio,Wayne,-0.1200000000000201,-0.07000000000002023,8.1,9.4,2120.5
Texas,Dickens,-0.06999999999998166,0.07000000000005792,7.6,9.5,2121.0
Texas,Lynn,-0.059999999999968266,-0.08999999999995618,7.5,8.5,2122.0
Ohio,Darke,-0.13000000000004075,-0.050000000000052724,8.2,10.0,2124.0
Arkansas,White,-0.14000000000001753,-0.09000000000001701,8.3,9.2,2125.0
New Mexico,San Juan,-0.10999999999992974,-0.059999999999915066,7.9,8.8,2132.5
Virginia,Amelia,-0.059999999999990984,0.010000000000013692,7.5,9.4,2140.0
Missouri,Ray,-0.1299999999999733,-0.07999999999996503,8.1,9.8,2145.5
Illinois,Wayne,-0.10999999999996829,-0.09999999999996176,7.9,9.8,2145.5
Texas,Brooks,6.704854055652419e-15,0.010000000000013432,7.1,8.1,2146.0
South Dakota,Brule,0.1400000000000471,0.22000000000005765,6.5,7.9,2149.5
Nebraska,Kimball,0.03000000000004901,0.14000000000007012,6.9,9.2,2154.0
Oregon,Morrow,-0.07999999999991941,-0.07999999999988207,7.6,8.7,2154.0
Florida,Gulf,-0.1499999999999828,0.45000000000017687,8.3,11.1,2155.0
Colorado,Yuma,0.14000000000003124,0.2500000000000534,6.5,7.8,2155.5
Georgia,McIntosh,-0.1099999999999832,-0.03999999999997799,7.9,10.7,2160.5
Ohio,Scioto,-0.2500000000000234,-0.23000000000002668,10.3,11.9,2160.5
Texas,Austin,0.07000000000002807,0.22000000000005812,6.7,8.4,2162.0
Oklahoma,Washington,-0.04999999999999226,-0.03999999999999396,7.4,8.7,2162.5
New Mexico,Harding,0.2100000000000598,0.5100000000000966,6.4,10.0,2163.0
Iowa,Jackson,0.10000000000001551,0.21000000000002159,6.6,8.4,2163.5
North Dakota,Towner,0.07000000000002748,0.1600000000000439,6.7,9.2,2164.0
Missouri,Stone,-0.1499999999999921,-0.12999999999998846,8.3,11.8,2164.0
Maine,Penobscot,-0.06000000000004424,0.009999999999953386,7.5,8.8,2166.0
Maine,Kennebec,-0.030000000000033486,0.029999999999958407,7.3,8.9,2167.0
Kansas,Russell,0.05000000000000689,0.1300000000000105,6.8,8.9,2167.5
Idaho,Washington,-0.03999999999995584,0.030000000000071126,7.3,9.8,2172.0
Florida,Hardee,-0.25000000000010214,-0.15000000000015376,10.3,11.5,2174.5
Pennsylvania,Bradford,-0.05000000000000765,-7.299360893446113e-15,7.4,9.3,2174.5
Texas,Irion,0.09000000000003941,0.11000000000005157,6.6,8.2,2175.5
Missouri,Wright,-0.260000000000015,-0.28000000000001074,10.7,13.0,2175.5
Texas,Wood,-0.07999999999998059,0.020000000000036006,7.6,10.2,2176.0
Virginia,Montgomery,0.009999999999998458,0.09000000000000943,7.0,6.4,2181.0
Montana,Golden Valley,0.12999999999997297,0.37999999999996564,6.5,9.1,2182.5
Idaho,Boundary,0.030000000000003326,0.12000000000000367,6.9,8.9,2183.0
West Virginia,Roane,-0.2799999999998896,-0.21999999999986744,11.8,14.9,2184.0
South Carolina,Saluda,-0.10000000000001476,0.07000000000000327,7.8,9.7,2185.0
Iowa,Lee,0.04000000000002434,0.08000000000002677,6.8,8.3,2185.5
Illinois,Edwards,-0.03999999999997907,0.04000000000003181,7.3,9.3,2186.0
Colorado,Morgan,0.12000000000004234,0.21000000000006702,6.5,7.2,2186.5
Ohio,Ashland,-0.14000000000002547,-0.10000000000002962,8.2,9.6,2188.0
Idaho,Franklin,0.060000000000044726,0.07000000000005052,6.7,7.3,2189.0
Texas,Burnet,0.06000000000002973,0.1500000000000532,6.7,8.6,2192.0
Pennsylvania,Clinton,-0.07999999999999562,-0.029999999999995444,7.6,8.6,2192.0
South Dakota,Day,0.12000000000002048,0.26000000000002216,6.5,8.8,2192.5
Mississippi,Yazoo,-0.21999999999995157,-0.06999999999991388,9.2,9.5,2194.5
New Mexico,Socorro,-0.02999999999991183,0.06000000000010506,7.2,8.6,2194.5
North Dakota,Sioux,-0.2699999999999892,-0.12999999999998763,10.8,10.8,2197.0
Missouri,Polk,-0.1700000000000044,-0.13000000000000347,8.5,9.6,2199.0
Montana,Big Horn,-0.1700000000000047,-0.09000000000000206,8.5,9.4,2200.5
Texas,Sutton,0.3300000000000267,0.5000000000000536,6.3,7.8,2201.5
Washington,Whitman,0.1199999999999973,0.16000000000000641,6.5,5.2,2201.5
Iowa,Hardin,0.17000000000001986,0.2600000000000226,6.4,8.0,2202.0
Texas,Gaines,-0.09999999999993132,-0.05999999999992274,7.7,7.5,2202.5
California,Lake,-0.029999999999964867,0.04000000000005426,7.2,9.2,2202.5
Texas,Coleman,-0.09999999999993137,0.0500000000000912,7.7,10.5,2203.5
Iowa,Kossuth,0.17000000000001264,0.28000000000001857,6.4,8.4,2205.0
Maine,Waldo,-0.010000000000067644,0.11999999999992063,7.1,9.2,2210.0
Colorado,Alamosa,0.1100000000000441,0.2000000000000531,6.5,6.6,2211.5
Idaho,Owyhee,-0.08999999999992583,-0.07999999999989668,7.6,8.9,2212.0
South Carolina,Edgefield,-0.07000000000000456,1.8803381322173924e-16,7.5,8.8,2213.0
Oklahoma,Le Flore,-0.22000000000001968,-0.22000000000001246,9.3,10.7,2213.5
Kansas,Wyandotte,-0.049999999999946906,0.01000000000007408,7.3,7.7,2214.0
Massachusetts,Hampden,0.050000000000038035,0.15000000000006136,6.7,7.7,2218.0
Oklahoma,Haskell,-0.22999999999998083,-0.16999999999998086,9.4,11.3,2219.5
Texas,Hopkins,-0.08999999999996387,-0.009999999999944274,7.6,9.0,2220.0
Iowa,Sac,0.15000000000003116,0.2500000000000386,6.4,8.3,2223.0
Texas,Freestone,-0.10999999999998251,-0.05999999999996837,7.8,9.4,2223.0
Oklahoma,Pushmataha,-0.22000000000004324,-0.14000000000004714,9.3,11.8,2224.5
South Dakota,Butte,0.08000000000001767,0.12000000000001941,6.6,8.1,2225.5
Texas,Carson,0.15000000000000774,0.19000000000000872,6.4,7.8,2231.0
Ohio,Seneca,-0.13000000000001138,-0.11000000000000569,8.0,9.3,2234.0
Virginia,Brunswick,-0.15000000000000013,-0.09999999999999948,8.2,9.8,2234.0
Arkansas,Nevada,-0.1799999999999728,-0.1599999999999615,8.5,10.5,2238.0
Montana,Daniels,0.2200000000000201,0.32000000000001233,6.3,8.4,2238.5
Texas,San Patricio,0.07000000000004222,0.11000000000005894,6.6,7.2,2238.5
Texas,Ector,0.10000000000005338,0.15000000000006838,6.5,6.2,2238.5
Texas,Goliad,0.07000000000002789,0.15000000000004537,6.6,8.5,2240.5
Montana,Powell,0.049999999999999274,0.08999999999999422,6.7,7.9,2242.0
Idaho,Minidoka,-0.009999999999929484,0.07000000000010295,7.0,8.0,2244.0
Iowa,Pottawattamie,0.10000000000002347,0.1800000000000338,6.5,7.7,2245.5
Louisiana,De Soto,-0.20999999999992985,-0.1999999999999241,8.9,10.4,2246.5
Iowa,Allamakee,0.07000000000001953,0.19000000000003217,6.6,8.7,2246.5
Tennessee,Franklin,-0.17999999999998834,-0.15999999999998368,8.5,10.0,2248.0
Iowa,Butler,0.14000000000001608,0.22000000000001982,6.4,8.1,2249.0
Texas,Hill,-0.06999999999996649,-0.029999999999943083,7.4,9.1,2254.5
Texas,Orange,-0.07999999999998823,-0.0599999999999755,7.5,8.5,2255.0
Louisiana,Acadia,-0.24999999999994846,-0.19999999999994067,9.6,10.8,2255.5
Arkansas,Greene,-0.16000000000001277,-0.09000000000001697,8.3,9.3,2256.0
Oklahoma,Jefferson,-0.22999999999999537,-0.2299999999999884,9.3,11.4,2257.5
Indiana,Washington,-0.2099999999999686,-0.12999999999995823,8.9,10.6,2257.5
