Date,Source,Site ID,POC,Daily Max 1-hour SO2 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude,Year
2021-05-24,AQS,540090005,1,24.0,ppb,34,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-05-25,AQS,540090005,1,16.0,ppb,23,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-05-26,AQS,540090005,1,6.0,ppb,9,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-05-27,AQS,540090005,1,8.0,ppb,11,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-05-28,AQS,540090005,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-05-29,AQS,540090005,1,1.0,ppb,1,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-05-30,AQS,540090005,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-05-31,AQS,540090005,1,41.0,ppb,57,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-01,AQS,540090005,1,5.0,ppb,7,Unknown,22,92.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-02,AQS,540090005,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-03,AQS,540090005,1,5.0,ppb,7,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-04,AQS,540090005,1,10.0,ppb,14,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-05,AQS,540090005,1,11.0,ppb,16,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-06,AQS,540090005,1,3.0,ppb,4,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-07,AQS,540090005,1,6.0,ppb,9,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-08,AQS,540090005,1,10.0,ppb,14,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-09,AQS,540090005,1,4.0,ppb,6,Unknown,23,96.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-10,AQS,540090005,1,3.0,ppb,4,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-11,AQS,540090005,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-12,AQS,540090005,1,16.0,ppb,23,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-13,AQS,540090005,1,12.0,ppb,17,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-14,AQS,540090005,1,9.0,ppb,13,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-15,AQS,540090005,1,4.0,ppb,6,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-16,AQS,540090005,1,4.0,ppb,6,Unknown,23,96.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-17,AQS,540090005,1,6.0,ppb,9,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-18,AQS,540090005,1,13.0,ppb,19,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-19,AQS,540090005,1,12.0,ppb,17,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-20,AQS,540090005,1,7.0,ppb,10,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-21,AQS,540090005,1,7.0,ppb,10,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-22,AQS,540090005,1,5.0,ppb,7,Unknown,23,96.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-23,AQS,540090005,1,4.0,ppb,6,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-24,AQS,540090005,1,5.0,ppb,7,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-25,AQS,540090005,1,24.0,ppb,34,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-26,AQS,540090005,1,15.0,ppb,21,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-27,AQS,540090005,1,13.0,ppb,19,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-28,AQS,540090005,1,17.0,ppb,24,Unknown,23,96.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-29,AQS,540090005,1,64.0,ppb,86,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-06-30,AQS,540090005,1,7.0,ppb,10,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-01,AQS,540090005,1,10.0,ppb,14,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-02,AQS,540090005,1,4.0,ppb,6,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-03,AQS,540090005,1,11.0,ppb,16,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-04,AQS,540090005,1,8.0,ppb,11,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-05,AQS,540090005,1,15.0,ppb,21,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-06,AQS,540090005,1,10.0,ppb,14,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-07,AQS,540090005,1,7.0,ppb,10,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-08,AQS,540090005,1,14.0,ppb,20,Unknown,22,92.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-09,AQS,540090005,1,7.0,ppb,10,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-10,AQS,540090005,1,11.0,ppb,16,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-11,AQS,540090005,1,10.0,ppb,14,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-12,AQS,540090005,1,35.0,ppb,50,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-13,AQS,540090005,1,14.0,ppb,20,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-14,AQS,540090005,1,11.0,ppb,16,Unknown,23,96.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-15,AQS,540090005,1,5.0,ppb,7,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-16,AQS,540090005,1,20.0,ppb,29,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-17,AQS,540090005,1,13.0,ppb,19,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-18,AQS,540090005,1,5.0,ppb,7,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-19,AQS,540090005,1,8.0,ppb,11,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-20,AQS,540090005,1,13.0,ppb,19,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-21,AQS,540090005,1,2.0,ppb,3,Unknown,23,96.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-22,AQS,540090005,1,4.0,ppb,6,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-23,AQS,540090005,1,15.0,ppb,21,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-24,AQS,540090005,1,34.0,ppb,49,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-25,AQS,540090005,1,13.0,ppb,19,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-26,AQS,540090005,1,11.0,ppb,16,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-27,AQS,540090005,1,13.0,ppb,19,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-28,AQS,540090005,1,7.0,ppb,10,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-29,AQS,540090005,1,5.0,ppb,7,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-30,AQS,540090005,1,4.0,ppb,6,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-07-31,AQS,540090005,1,13.0,ppb,19,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-01,AQS,540090005,1,16.0,ppb,23,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-02,AQS,540090005,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-03,AQS,540090005,1,4.0,ppb,6,Unknown,23,96.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-04,AQS,540090005,1,6.0,ppb,9,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-05,AQS,540090005,1,9.0,ppb,13,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-06,AQS,540090005,1,10.0,ppb,14,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-07,AQS,540090005,1,3.0,ppb,4,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-08,AQS,540090005,1,11.0,ppb,16,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-09,AQS,540090005,1,6.0,ppb,9,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-10,AQS,540090005,1,15.0,ppb,21,Unknown,23,96.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-11,AQS,540090005,1,4.0,ppb,6,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-17,AQS,540090005,1,4.0,ppb,6,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-18,AQS,540090005,1,5.0,ppb,7,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-19,AQS,540090005,1,7.0,ppb,10,Unknown,22,92.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-20,AQS,540090005,1,6.0,ppb,9,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-21,AQS,540090005,1,14.0,ppb,20,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-22,AQS,540090005,1,14.0,ppb,20,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-23,AQS,540090005,1,12.0,ppb,17,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-24,AQS,540090005,1,8.0,ppb,11,Unknown,23,96.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-25,AQS,540090005,1,20.0,ppb,29,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-26,AQS,540090005,1,24.0,ppb,34,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-27,AQS,540090005,1,5.0,ppb,7,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-28,AQS,540090005,1,6.0,ppb,9,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-29,AQS,540090005,1,4.0,ppb,6,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-30,AQS,540090005,1,7.0,ppb,10,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-08-31,AQS,540090005,1,4.0,ppb,6,Unknown,23,96.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-01,AQS,540090005,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-02,AQS,540090005,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-03,AQS,540090005,1,4.0,ppb,6,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-04,AQS,540090005,1,21.0,ppb,30,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-05,AQS,540090005,1,9.0,ppb,13,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-06,AQS,540090005,1,14.0,ppb,20,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-07,AQS,540090005,1,10.0,ppb,14,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-08,AQS,540090005,1,5.0,ppb,7,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-09,AQS,540090005,1,5.0,ppb,7,Unknown,23,96.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-10,AQS,540090005,1,6.0,ppb,9,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-11,AQS,540090005,1,18.0,ppb,26,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-12,AQS,540090005,1,4.0,ppb,6,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-13,AQS,540090005,1,6.0,ppb,9,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-14,AQS,540090005,1,9.0,ppb,13,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-15,AQS,540090005,1,9.0,ppb,13,Unknown,23,96.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-16,AQS,540090005,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-17,AQS,540090005,1,12.0,ppb,17,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-18,AQS,540090005,1,5.0,ppb,7,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-19,AQS,540090005,1,3.0,ppb,4,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-20,AQS,540090005,1,14.0,ppb,20,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-21,AQS,540090005,1,2.0,ppb,3,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-22,AQS,540090005,1,14.0,ppb,20,Unknown,19,79.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-23,AQS,540090005,1,3.0,ppb,4,Unknown,21,88.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
2021-09-24,AQS,540090005,1,4.0,ppb,6,Unknown,24,100.0,42401,Sulfur dioxide,100,48260,"Weirton-Steubenville, WV-OH",54,West Virginia,9,Brooke,40.3410227904978,-80.5966352305208,2021
