"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/02/2023","AQS","540610003","1","0.041","ppm","38","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/03/2023","AQS","540610003","1","0.038","ppm","35","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/04/2023","AQS","540610003","1","0.043","ppm","40","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/05/2023","AQS","540610003","1","0.045","ppm","42","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/06/2023","AQS","540610003","1","0.047","ppm","44","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/07/2023","AQS","540610003","1","0.043","ppm","40","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/08/2023","AQS","540610003","1","0.041","ppm","38","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/09/2023","AQS","540610003","1","0.04","ppm","37","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/10/2023","AQS","540610003","1","0.036","ppm","33","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/11/2023","AQS","540610003","1","0.036","ppm","33","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/12/2023","AQS","540610003","1","0.036","ppm","33","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/13/2023","AQS","540610003","1","0.038","ppm","35","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/14/2023","AQS","540610003","1","0.038","ppm","35","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/15/2023","AQS","540610003","1","0.046","ppm","43","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/16/2023","AQS","540610003","1","0.049","ppm","45","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/17/2023","AQS","540610003","1","0.043","ppm","40","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/18/2023","AQS","540610003","1","0.044","ppm","41","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/19/2023","AQS","540610003","1","0.039","ppm","36","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/20/2023","AQS","540610003","1","0.044","ppm","41","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/21/2023","AQS","540610003","1","0.046","ppm","43","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/22/2023","AQS","540610003","1","0.048","ppm","44","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/23/2023","AQS","540610003","1","0.04","ppm","37","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/24/2023","AQS","540610003","1","0.033","ppm","31","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/26/2023","AQS","540610003","1","0.052","ppm","48","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/27/2023","AQS","540610003","1","0.047","ppm","44","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/28/2023","AQS","540610003","1","0.048","ppm","44","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/29/2023","AQS","540610003","1","0.052","ppm","48","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/30/2023","AQS","540610003","1","0.049","ppm","45","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"03/31/2023","AQS","540610003","1","0.046","ppm","43","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/01/2023","AQS","540610003","1","0.05","ppm","46","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/02/2023","AQS","540610003","1","0.046","ppm","43","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/03/2023","AQS","540610003","1","0.049","ppm","45","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/04/2023","AQS","540610003","1","0.047","ppm","44","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/05/2023","AQS","540610003","1","0.04","ppm","37","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/06/2023","AQS","540610003","1","0.038","ppm","35","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/07/2023","AQS","540610003","1","0.044","ppm","41","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/08/2023","AQS","540610003","1","0.048","ppm","44","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/09/2023","AQS","540610003","1","0.054","ppm","50","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/10/2023","AQS","540610003","1","0.054","ppm","50","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/11/2023","AQS","540610003","1","0.056","ppm","54","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/12/2023","AQS","540610003","1","0.059","ppm","64","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/13/2023","AQS","540610003","1","0.068","ppm","93","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/14/2023","AQS","540610003","1","0.052","ppm","48","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/15/2023","AQS","540610003","1","0.052","ppm","48","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/17/2023","AQS","540610003","1","0.038","ppm","35","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/18/2023","AQS","540610003","1","0.055","ppm","51","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/19/2023","AQS","540610003","1","0.062","ppm","74","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/21/2023","AQS","540610003","1","0.066","ppm","87","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/22/2023","AQS","540610003","1","0.047","ppm","44","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/23/2023","AQS","540610003","1","0.037","ppm","34","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/24/2023","AQS","540610003","1","0.045","ppm","42","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/25/2023","AQS","540610003","1","0.05","ppm","46","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/26/2023","AQS","540610003","1","0.056","ppm","54","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/27/2023","AQS","540610003","1","0.058","ppm","61","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/28/2023","AQS","540610003","1","0.045","ppm","42","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/29/2023","AQS","540610003","1","0.046","ppm","43","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"04/30/2023","AQS","540610003","1","0.04","ppm","37","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/01/2023","AQS","540610003","1","0.031","ppm","29","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/02/2023","AQS","540610003","1","0.029","ppm","27","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/03/2023","AQS","540610003","1","0.029","ppm","27","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/04/2023","AQS","540610003","1","0.032","ppm","30","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/05/2023","AQS","540610003","1","0.049","ppm","45","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/06/2023","AQS","540610003","1","0.049","ppm","45","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/07/2023","AQS","540610003","1","0.038","ppm","35","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/08/2023","AQS","540610003","1","0.049","ppm","45","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/09/2023","AQS","540610003","1","0.053","ppm","49","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/10/2023","AQS","540610003","1","0.046","ppm","43","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/11/2023","AQS","540610003","1","0.058","ppm","61","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/12/2023","AQS","540610003","1","0.064","ppm","80","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/13/2023","AQS","540610003","1","0.048","ppm","44","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/14/2023","AQS","540610003","1","0.052","ppm","48","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/15/2023","AQS","540610003","1","0.051","ppm","47","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/16/2023","AQS","540610003","1","0.043","ppm","40","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/17/2023","AQS","540610003","1","0.054","ppm","50","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/18/2023","AQS","540610003","1","0.051","ppm","47","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/19/2023","AQS","540610003","1","0.051","ppm","47","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/20/2023","AQS","540610003","1","0.035","ppm","32","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/21/2023","AQS","540610003","1","0.045","ppm","42","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/22/2023","AQS","540610003","1","0.047","ppm","44","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/23/2023","AQS","540610003","1","0.052","ppm","48","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/24/2023","AQS","540610003","1","0.054","ppm","50","","15","88.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/25/2023","AQS","540610003","1","0.047","ppm","44","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/26/2023","AQS","540610003","1","0.05","ppm","46","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/27/2023","AQS","540610003","1","0.054","ppm","50","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/28/2023","AQS","540610003","1","0.057","ppm","58","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/29/2023","AQS","540610003","1","0.052","ppm","48","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
"05/30/2023","AQS","540610003","1","0.057","ppm","58","","17","100.0000","44201","Ozone","160","34060","Morgantown, WV","54","West Virginia","061","Monongalia","39.649444","-79.920278"
